Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,51.099998,64.309998,51.000000,63.000000,62.914612,11270569
2020-03-30,63.400002,63.400002,59.700001,60.939999,60.857403,8127144
2020-04-06,62.299999,64.760002,61.360001,63.840000,63.753475,6109525
2020-04-13,63.840000,67.099998,61.840000,65.440002,65.351311,6871758
2020-04-20,65.800003,68.760002,64.860001,67.500000,67.408516,5782248
2020-04-27,69.220001,70.199997,67.940002,69.180000,69.086235,4905263
2020-05-04,66.940002,73.940002,66.000000,73.599998,73.500244,5889832
2020-05-11,75.339996,83.379997,75.059998,78.500000,78.393608,9861711
2020-05-18,79.699997,84.080002,76.919998,78.120003,78.014122,8429332
2020-05-25,78.800003,80.199997,73.080002,74.599998,74.498886,11024487
2020-06-01,77.980003,78.099998,73.720001,75.559998,75.457588,6974192
2020-06-08,74.779999,78.620003,73.559998,77.000000,76.895638,8464675
2020-06-15,75.720001,81.860001,74.379997,80.519997,80.410866,7902417
2020-06-22,80.199997,85.099998,79.720001,79.940002,79.831657,7062551
2020-06-29,79.900002,85.260002,79.300003,84.000000,83.886154,6362661
2020-07-06,85.260002,90.919998,83.199997,86.360001,86.242950,7519226
2020-07-13,87.540001,88.019997,83.279999,84.500000,84.385475,6528013
2020-07-20,84.620003,90.400002,81.279999,82.199997,82.088585,5956773
2020-07-27,82.339996,84.379997,81.019997,82.099998,81.988724,5886968
2020-08-03,82.680000,85.320000,78.720001,80.519997,80.410866,7288121
2020-08-10,78.419998,83.199997,77.379997,79.360001,79.252441,5929341
2020-08-17,79.660004,81.480003,76.680000,80.720001,80.610596,5856627
2020-08-24,82.500000,89.260002,82.279999,86.519997,86.402733,6777702
2020-08-31,87.500000,88.680000,79.559998,80.199997,80.091301,8875394
2020-09-07,80.800003,81.680000,78.120003,80.599998,80.490761,6851676
2020-09-14,82.239998,82.839996,77.320000,78.739998,78.633278,20444127
2020-09-21,78.440002,80.059998,75.180000,77.900002,77.794418,9532931
2020-09-28,78.599998,79.660004,77.000000,79.139999,79.032738,7486230
2020-10-05,79.580002,80.540001,77.199997,80.000000,79.891571,6746370
2020-10-12,80.400002,84.459999,80.400002,83.540001,83.426773,7189967
2020-10-19,83.599998,85.000000,79.040001,79.400002,79.292389,5822467
2020-10-26,79.040001,87.620003,78.599998,85.779999,85.779999,9677616
2020-11-02,86.800003,97.480003,84.540001,96.919998,96.919998,11398040
2020-11-09,98.000000,101.150002,82.459999,88.800003,88.800003,14734355
2020-11-16,90.000000,91.099998,86.760002,91.000000,91.000000,7833158
2020-11-23,92.139999,94.599998,91.360001,93.239998,93.239998,10143010
2020-11-30,92.519997,96.160004,90.839996,93.040001,93.040001,9352368
2020-12-07,93.180000,93.260002,90.900002,92.839996,92.839996,6642793
2020-12-14,92.459999,92.540001,89.459999,89.980003,89.980003,9280334
2020-12-21,90.000000,91.139999,88.839996,89.599998,89.599998,4673844
2020-12-28,86.120003,90.580002,85.419998,88.360001,88.360001,4076046
2021-01-04,90.099998,90.879997,83.760002,86.919998,86.919998,11184852
2021-01-11,87.540001,93.379997,87.180000,92.239998,92.239998,9075639
2021-01-18,92.620003,99.580002,92.519997,99.160004,99.160004,9169120
2021-01-25,107.000000,107.250000,93.199997,95.820000,95.820000,9381494
2021-02-01,98.000000,101.349998,97.099998,100.050003,100.050003,7176415
2021-02-08,101.000000,105.849998,100.250000,105.300003,105.300003,6338376
2021-02-15,105.900002,110.000000,104.449997,108.199997,108.199997,6514386
2021-02-22,106.000000,106.099998,96.699997,98.059998,98.059998,7235730
2021-03-01,100.849998,103.099998,94.419998,94.860001,94.860001,6427582
2021-03-08,93.339996,102.099998,91.839996,94.500000,94.500000,9738053
2021-03-15,93.860001,95.320000,91.339996,93.820000,93.820000,7800530
2021-03-22,93.220001,95.540001,92.739998,95.260002,95.260002,2146339
