Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,280.000000,298.399994,277.250000,296.649994,287.969879,17931220
2020-03-30,300.000000,324.399994,295.000000,322.700012,313.257660,13474111
2020-04-06,325.000000,328.200012,303.649994,308.700012,299.667297,9851993
2020-04-13,308.700012,329.450012,308.700012,326.850006,317.286224,10241257
2020-04-20,330.000000,350.200012,324.750000,347.450012,337.283478,12922610
2020-04-27,350.799988,357.850006,335.450012,335.450012,325.634583,9612190
2020-05-04,335.000000,348.799988,333.500000,341.250000,331.264862,9063258
2020-05-11,343.500000,354.850006,339.649994,354.049988,343.690338,9656011
2020-05-18,355.000000,356.500000,342.049988,346.899994,336.749542,6576845
2020-05-25,347.149994,351.350006,331.100006,332.700012,322.965057,10978071
2020-06-01,332.700012,342.250000,328.899994,332.149994,322.431122,9295798
2020-06-08,329.350006,337.649994,322.549988,325.649994,316.121338,10414987
2020-06-15,324.299988,344.350006,320.049988,343.299988,333.254883,12652191
2020-06-22,343.299988,345.549988,330.200012,333.500000,323.741638,7443089
2020-06-29,332.850006,335.950012,326.500000,328.799988,319.179138,6309379
2020-07-06,331.100006,336.899994,326.950012,332.049988,322.334045,5616363
2020-07-13,333.100006,342.600006,328.799988,341.399994,331.410461,6336562
2020-07-20,342.399994,344.750000,315.450012,318.899994,309.568848,9206926
2020-07-27,317.899994,331.649994,315.850006,316.100006,306.850769,9084533
2020-08-03,316.500000,326.899994,314.200012,314.200012,305.006378,5920470
2020-08-10,313.899994,318.149994,310.299988,310.700012,301.608795,6432942
2020-08-17,311.649994,324.600006,310.600006,320.350006,310.976410,7011614
2020-08-24,322.149994,325.549988,313.500000,313.500000,304.326843,5658751
2020-08-31,313.850006,330.700012,312.149994,317.250000,307.967133,10301857
2020-09-07,319.049988,330.750000,317.250000,329.350006,319.713074,7218381
2020-09-14,329.750000,345.350006,326.049988,343.100006,333.060730,11299557
2020-09-21,341.049988,342.899994,327.700012,330.950012,321.266266,9803219
2020-09-28,333.899994,335.700012,312.850006,317.899994,308.598083,8954553
2020-10-05,319.500000,321.500000,312.549988,320.799988,311.413239,9089981
2020-10-12,320.850006,322.399994,307.799988,312.250000,303.113434,9315991
2020-10-19,312.750000,315.299988,295.500000,297.399994,288.697937,10443244
2020-10-26,296.799988,302.899994,290.549988,294.750000,286.125488,9129319
2020-11-02,296.549988,327.049988,294.350006,320.700012,311.316193,10894236
2020-11-09,323.500000,323.799988,304.049988,313.100006,303.938568,13680131
2020-11-16,313.200012,313.950012,302.000000,304.700012,295.784363,10674131
2020-11-23,305.000000,305.899994,298.399994,302.500000,293.648712,11841949
2020-11-30,303.000000,305.600006,298.250000,302.250000,293.406036,10473868
2020-12-07,304.000000,310.000000,297.549988,305.649994,296.706543,9012183
2020-12-14,307.399994,310.700012,302.399994,309.950012,300.880737,11935555
2020-12-21,309.049988,309.700012,301.100006,301.500000,292.677979,4434660
2020-12-28,304.500000,310.700012,303.399994,309.000000,299.958527,3585267
2021-01-04,312.549988,312.700012,295.100006,301.700012,292.872131,12519651
2021-01-11,302.000000,316.799988,301.850006,316.649994,307.384674,12822725
2021-01-18,316.500000,322.049988,313.600006,318.450012,309.132019,8392324
2021-01-25,319.500000,325.899994,307.100006,307.149994,298.162659,9032927
2021-02-01,309.950012,316.450012,300.000000,308.649994,299.618744,8562341
2021-02-08,311.500000,314.450012,306.399994,313.200012,304.035645,6894760
2021-02-15,312.700012,313.899994,303.049988,303.149994,294.279694,8019271
2021-02-22,301.549988,304.450012,293.049988,297.950012,289.231873,7719897
2021-03-01,302.700012,304.950012,295.649994,298.000000,289.280396,6770412
2021-03-08,299.649994,314.100006,297.899994,304.500000,295.590179,6313268
2021-03-15,305.500000,313.600006,302.850006,308.200012,299.181946,12884786
2021-03-22,311.250000,315.850006,307.450012,309.350006,309.350006,4208743
