Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,829.200012,941.700012,789.125977,937.000000,889.782166,104603286
2020-03-30,935.000000,981.500000,829.599976,841.799988,799.379517,55159269
2020-04-06,846.000000,908.200012,842.000000,908.200012,862.433472,34812406
2020-04-13,908.200012,922.000000,875.200012,904.200012,858.635010,39499644
2020-04-20,915.400024,946.400024,891.799988,939.200012,891.871277,62610637
2020-04-27,949.799988,960.000000,899.000000,930.000000,883.134949,44564179
2020-05-04,922.400024,949.400024,908.400024,921.200012,874.778381,52994625
2020-05-11,927.400024,952.380005,904.400024,916.799988,870.600098,35959729
2020-05-18,928.400024,947.520020,875.049011,880.599976,836.224304,38341764
2020-05-25,880.599976,937.799988,880.599976,926.000000,879.336487,50013697
2020-06-01,930.200012,964.400024,914.000000,918.599976,872.309387,40102635
2020-06-08,906.799988,946.400024,893.799988,916.200012,870.030334,34562370
2020-06-15,900.400024,980.799988,896.661987,973.400024,924.347900,55513092
2020-06-22,963.599976,985.599976,949.799988,966.400024,917.700623,60018505
2020-06-29,963.000000,998.799988,922.200012,922.200012,875.727966,50094449
2020-07-06,930.000000,942.620972,843.200012,871.000000,854.707092,74202024
2020-07-13,881.000000,896.599976,861.799988,891.599976,874.921753,51211226
2020-07-20,891.400024,911.599976,889.400024,903.000000,886.108521,34544503
2020-07-27,907.200012,924.200012,894.400024,900.400024,883.557190,27005653
2020-08-03,902.200012,930.599976,883.400024,904.000000,887.089783,29618880
2020-08-10,907.000000,924.200012,880.200012,891.799988,875.117981,27186843
2020-08-17,886.599976,896.799988,865.000000,876.599976,860.202332,21843279
2020-08-24,888.799988,901.000000,840.200012,843.200012,827.427124,22975800
2020-08-31,843.200012,865.799988,830.799988,833.400024,817.810486,29240683
2020-09-07,840.799988,871.200012,840.599976,854.200012,838.221375,28641755
2020-09-14,860.400024,861.599976,832.000000,848.200012,832.333618,37110264
2020-09-21,843.200012,860.200012,827.200012,854.599976,838.613831,27231040
2020-09-28,862.200012,927.200012,851.400024,926.599976,909.267029,36771427
2020-10-05,929.799988,945.000000,906.599976,935.000000,917.509949,32569958
2020-10-12,930.400024,952.799988,919.400024,944.200012,926.537842,26524857
2020-10-19,945.400024,957.200012,921.400024,945.000000,927.322876,24076456
2020-10-26,938.599976,955.604004,911.599976,919.000000,901.809204,30500479
2020-11-02,918.200012,962.799988,914.000000,935.000000,917.509949,42793894
2020-11-09,939.799988,967.599976,931.400024,953.599976,935.761963,36723931
2020-11-16,951.000000,954.655029,923.000000,930.000000,912.603455,31594984
2020-11-23,929.400024,932.000000,872.400024,873.799988,857.454712,45423077
2020-11-30,877.000000,883.000000,848.400024,853.000000,853.000000,77605240
2020-12-07,860.000000,916.200012,856.000000,874.799988,874.799988,51750263
2020-12-14,876.000000,887.525024,851.000000,867.599976,867.599976,64747888
2020-12-21,856.000000,882.000000,841.799988,857.200012,857.200012,20399983
2020-12-28,857.200012,886.200012,855.799988,865.000000,865.000000,10541071
2021-01-04,878.000000,895.599976,865.599976,880.000000,880.000000,49531011
2021-01-11,880.599976,883.400024,854.000000,875.400024,875.400024,35176412
2021-01-18,876.000000,883.200012,862.000000,875.799988,875.799988,22092878
2021-01-25,877.000000,896.000000,842.799988,850.000000,850.000000,34849010
2021-02-01,852.400024,881.309021,848.599976,851.400024,851.400024,31423660
2021-02-08,858.000000,870.400024,843.159973,856.400024,856.400024,29980910
2021-02-15,854.599976,870.200012,844.599976,844.599976,844.599976,31180644
2021-02-22,841.000000,850.400024,805.400024,806.400024,806.400024,42511856
2021-03-01,810.000000,839.799988,805.799988,828.000000,828.000000,35924967
2021-03-08,832.000000,848.200012,811.799988,838.400024,838.400024,24517041
2021-03-15,843.599976,946.500000,805.400024,842.000000,842.000000,46986918
2021-03-22,843.000000,862.599976,837.799988,861.000000,861.000000,13080628
