Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,8.434000,9.200000,8.250000,8.826000,8.520094,119943724
2020-03-30,8.802000,9.058000,8.432000,9.050000,8.736330,118235930
2020-04-06,9.188000,9.234000,8.780000,9.108000,8.792319,57327270
2020-04-13,9.108000,9.220000,8.812000,8.984000,8.672618,69307947
2020-04-20,9.000000,9.070000,8.656000,8.726000,8.423559,51202645
2020-04-27,8.890000,9.398000,8.772000,9.140000,8.823211,49673814
2020-05-04,8.900000,9.130000,8.772000,8.800000,8.494994,110180342
2020-05-11,8.814000,8.854000,8.402000,8.502000,8.207324,70968813
2020-05-18,8.610000,9.086000,8.550000,9.038000,8.724746,77115686
2020-05-25,9.070000,9.844000,8.974000,9.688000,9.352217,136931242
2020-06-01,9.750000,10.140000,9.620000,10.030000,9.682364,86220573
2020-06-08,9.900000,10.270000,9.614000,9.750000,9.412068,108612422
2020-06-15,9.500000,10.245000,9.402000,10.190000,9.836817,172359582
2020-06-22,10.090000,10.315000,9.904000,10.040000,9.692018,61982263
2020-06-29,10.045000,10.790000,10.030000,10.730000,10.358101,78057517
2020-07-06,10.885000,10.945000,10.515000,10.730000,10.358101,72406791
2020-07-13,10.785000,11.150000,10.600000,11.085000,10.934937,74756458
2020-07-20,11.095000,11.515000,10.800000,11.045000,10.895479,71394400
2020-07-27,11.000000,11.140000,10.810000,10.920000,10.772171,66033180
2020-08-03,10.870000,11.150000,10.755000,10.870000,10.722848,45497327
2020-08-10,10.900000,11.160000,10.830000,10.970000,10.821494,46466395
2020-08-17,10.950000,11.170000,10.690000,10.815000,10.668591,38994210
2020-08-24,10.895000,11.010000,10.660000,10.700000,10.555149,38928901
2020-08-31,10.740000,10.895000,10.425000,10.465000,10.323331,66942712
2020-09-07,10.480000,10.705000,10.395000,10.600000,10.456503,46800615
2020-09-14,10.670000,10.735000,10.450000,10.450000,10.308534,90175306
2020-09-21,10.450000,10.495000,10.205000,10.385000,10.244413,53772311
2020-09-28,10.445000,10.720000,10.420000,10.715000,10.569946,54162990
2020-10-05,10.750000,10.930000,10.610000,10.800000,10.653795,39559008
2020-10-12,10.865000,11.315000,10.825000,11.060000,10.910276,58721604
2020-10-19,11.065000,11.115000,10.655000,10.705000,10.560081,72404839
2020-10-26,10.665000,10.770000,10.075000,10.125000,9.987933,77856718
2020-11-02,10.160000,11.040000,10.105000,10.980000,10.831358,65121543
2020-11-09,11.080000,11.565000,10.850000,11.415000,11.260469,92032935
2020-11-16,11.500000,11.505000,11.220000,11.445000,11.290064,73563067
2020-11-23,11.440000,11.500000,11.190000,11.470000,11.314726,57729643
2020-11-30,11.385000,11.535000,11.155000,11.200000,11.048380,86147452
2020-12-07,11.115000,11.375000,11.005000,11.250000,11.097704,47597802
2020-12-14,11.260000,11.490000,11.165000,11.410000,11.255537,120385464
2020-12-21,11.310000,11.500000,11.155000,11.470000,11.314726,63848331
2020-12-28,11.500000,11.830000,11.495000,11.700000,11.541612,77178334
2021-01-04,11.800000,12.570000,11.700000,12.505000,12.335714,86077219
2021-01-11,12.355000,12.435000,11.885000,11.915000,11.753701,91503909
2021-01-18,11.870000,11.945000,11.585000,11.660000,11.660000,62603353
2021-01-25,11.700000,11.770000,11.110000,11.185000,11.185000,70603561
2021-02-01,11.105000,11.495000,11.105000,11.250000,11.250000,49383499
2021-02-08,11.185000,11.300000,10.710000,10.805000,10.805000,54968418
2021-02-15,10.815000,10.850000,10.440000,10.510000,10.510000,67604353
2021-02-22,10.500000,10.535000,10.080000,10.425000,10.425000,85619893
2021-03-01,10.495000,10.575000,10.010000,10.185000,10.185000,74150256
2021-03-08,10.170000,10.895000,10.055000,10.750000,10.750000,66726328
2021-03-15,10.795000,10.940000,10.575000,10.895000,10.895000,85943604
2021-03-22,10.830000,11.065000,10.715000,10.990000,10.990000,23365216
