Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,6639.000000,7119.000000,6598.000000,6805.000000,6620.283203,19246982
2020-03-30,6998.000000,7240.000000,6598.819824,7144.000000,6950.081055,15009565
2020-04-06,7205.000000,7326.000000,6867.000000,7121.000000,6927.705566,10513475
2020-04-13,7121.000000,8027.000000,7121.000000,7970.000000,7753.660156,12531324
2020-04-20,7999.000000,8232.000000,7940.000000,8204.000000,7981.308594,11211024
2020-04-27,8219.000000,8635.000000,8140.000000,8202.000000,7979.362793,13543672
2020-05-04,8280.000000,8850.000000,8240.190430,8559.000000,8326.671875,10626517
2020-05-11,8549.000000,9056.000000,8522.000000,8671.000000,8435.631836,10479594
2020-05-18,8849.000000,9335.000000,8672.000000,8996.000000,8751.810547,11834066
2020-05-25,8996.000000,9113.000000,8256.000000,8580.000000,8347.101563,14925880
2020-06-01,8781.000000,9537.086914,8359.053711,8427.000000,8198.255859,11699259
2020-06-08,8260.000000,9184.000000,8101.000000,8201.000000,7978.389648,15059080
2020-06-15,8160.729980,8617.000000,8117.000000,8489.000000,8258.572266,15166716
2020-06-22,8492.000000,8622.639648,8314.000000,8456.000000,8226.468750,9871473
2020-06-29,8506.000000,8650.000000,8347.000000,8459.000000,8229.385742,8613174
2020-07-06,8529.000000,8667.000000,8413.000000,8505.000000,8274.137695,7493206
2020-07-13,8548.000000,9255.000000,8410.000000,9187.000000,8937.625000,11562132
2020-07-20,9639.000000,10120.000000,8464.000000,8652.000000,8417.147461,14799174
2020-07-27,8655.000000,8923.000000,8499.000000,8530.000000,8298.458984,9972990
2020-08-03,8483.000000,8772.054688,8398.000000,8470.000000,8240.087891,8824202
2020-08-10,8434.000000,8736.000000,8363.000000,8381.000000,8153.503906,7820823
2020-08-17,8401.000000,8644.000000,8385.000000,8437.000000,8274.184570,7792524
2020-08-24,8541.000000,8798.000000,8328.000000,8340.000000,8179.056641,6882040
2020-08-31,8340.000000,8464.000000,7930.000000,7970.000000,7816.196777,8199044
2020-09-07,8076.000000,8454.000000,8043.000000,8429.000000,8266.338867,9253072
2020-09-14,8509.000000,8805.000000,8349.000000,8746.000000,8577.221680,10257524
2020-09-21,8744.000000,8848.000000,8469.000000,8576.000000,8410.501953,8605209
2020-09-28,8670.000000,8699.000000,8382.000000,8431.000000,8268.300781,7688777
2020-10-05,8430.000000,8494.000000,8219.000000,8424.000000,8261.435547,7435359
2020-10-12,8403.000000,8500.608398,8020.000000,8217.000000,8058.430176,8491547
2020-10-19,8253.000000,8285.000000,7791.000000,7943.000000,7789.717773,6892324
2020-10-26,7944.000000,8204.000000,7766.000000,7766.000000,7616.133301,11089237
2020-11-02,7827.000000,8614.000000,7767.000000,8473.000000,8309.490234,9670864
2020-11-09,8546.000000,8799.000000,8161.000000,8633.000000,8466.402344,10837305
2020-11-16,8679.000000,8697.000000,7874.000000,8317.000000,8156.500488,12767394
2020-11-23,8324.000000,8325.000000,7644.000000,7770.000000,7620.056152,18996165
2020-11-30,7894.000000,8004.058105,7704.000000,7958.000000,7804.428223,16698225
2020-12-07,8110.000000,8206.000000,7939.000000,8160.000000,8002.530273,10794697
2020-12-14,7800.000000,7824.000000,7410.000000,7508.000000,7363.112305,28664407
2020-12-21,7465.000000,7586.959961,7196.000000,7223.000000,7083.612305,7230496
2020-12-28,7223.000000,7598.000000,7223.000000,7324.000000,7182.663086,6410728
2021-01-04,7425.000000,7583.000000,7366.000000,7471.000000,7326.826172,15644962
2021-01-11,7492.000000,7605.209961,7380.000000,7592.000000,7445.491211,16594493
2021-01-18,7588.000000,7801.680176,7563.000000,7777.000000,7626.921387,12845619
2021-01-25,7867.000000,8014.000000,7485.000000,7491.000000,7346.440430,16575341
2021-02-01,7485.000000,7536.000000,7240.000000,7275.000000,7134.608887,13367391
2021-02-08,7251.000000,7471.000000,7188.000000,7471.000000,7326.826172,13487272
2021-02-15,7470.000000,7484.000000,7226.000000,7226.000000,7086.554199,12648167
2021-02-22,7257.000000,7260.000000,6895.000000,6945.000000,6810.977051,16400841
2021-03-01,7025.000000,7075.000000,6736.000000,6858.000000,6858.000000,18296558
2021-03-08,6927.000000,7228.000000,6849.000000,6951.000000,6951.000000,15944873
2021-03-15,6951.000000,7279.000000,6899.794922,7110.000000,7110.000000,18462641
2021-03-22,7160.000000,7344.000000,7125.000000,7215.000000,7215.000000,7727248
