Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,64.400002,75.860001,61.900002,71.639999,69.427780,12518096
2020-03-30,72.900002,75.839996,63.400002,63.840000,61.868645,11045153
2020-04-06,66.900002,76.599998,66.260002,76.500000,74.137711,7502753
2020-04-13,76.500000,78.519997,70.199997,76.459999,74.098946,7591570
2020-04-20,77.000000,77.000000,69.099998,69.940002,67.780281,7506728
2020-04-27,72.000000,77.379997,70.860001,74.699997,73.607124,5717144
2020-05-04,69.739998,77.139999,69.199997,76.800003,75.676407,6498220
2020-05-11,77.000000,77.160004,71.660004,73.000000,71.931999,6687213
2020-05-18,74.459999,80.360001,74.339996,76.839996,75.715820,6305063
2020-05-25,77.879997,85.400002,77.480003,83.040001,81.825111,8067355
2020-06-01,84.500000,91.720001,82.779999,90.320000,88.998604,7819218
2020-06-08,89.000000,91.139999,81.400002,82.980003,81.765991,7820358
2020-06-15,80.279999,87.879997,79.680000,84.739998,83.500237,9217431
2020-06-22,84.260002,86.239998,79.800003,81.320000,80.130280,7518702
2020-06-29,81.180000,85.339996,80.459999,83.959999,83.959999,6921971
2020-07-06,85.279999,85.980003,79.040001,80.500000,80.500000,5982470
2020-07-13,81.419998,84.919998,79.879997,82.459999,82.459999,7519187
2020-07-20,82.300003,84.080002,78.860001,79.400002,79.400002,5314358
2020-07-27,79.080002,80.199997,72.800003,72.800003,72.800003,7115484
2020-08-03,73.199997,78.879997,71.739998,78.459999,78.459999,8103194
2020-08-10,79.000000,83.260002,78.400002,80.379997,80.379997,5357620
2020-08-17,80.120003,81.239998,78.760002,80.379997,80.379997,3837138
2020-08-24,81.220001,83.500000,80.839996,81.500000,81.500000,4188226
2020-08-31,82.040001,82.980003,76.839996,79.620003,79.620003,5259529
2020-09-07,80.260002,81.959999,76.599998,77.440002,77.440002,4399906
2020-09-14,78.239998,78.540001,75.519997,75.900002,75.900002,7212197
2020-09-21,75.419998,75.440002,69.760002,71.019997,71.019997,7370222
2020-09-28,71.959999,73.459999,69.160004,73.339996,73.339996,6785436
2020-10-05,74.000000,76.860001,73.519997,75.139999,75.139999,5478994
2020-10-12,75.239998,75.480003,71.080002,72.400002,72.400002,5197581
2020-10-19,72.800003,75.680000,70.000000,72.839996,72.839996,5244834
2020-10-26,71.720001,72.500000,64.860001,67.820000,67.820000,9902916
2020-11-02,68.419998,75.139999,67.080002,73.540001,73.540001,6730565
2020-11-09,74.839996,92.139999,74.239998,85.739998,85.739998,12263567
2020-11-16,86.379997,89.239998,84.879997,85.959999,85.959999,6496062
2020-11-23,86.839996,89.959999,86.099998,87.980003,87.980003,5282351
2020-11-30,87.379997,88.980003,85.500000,88.480003,88.480003,6030659
2020-12-07,88.019997,88.519997,83.639999,84.580002,84.580002,4419526
2020-12-14,85.400002,86.760002,83.800003,83.940002,83.940002,6195853
2020-12-21,82.000000,83.339996,78.940002,82.360001,82.360001,3855616
2020-12-28,82.699997,84.320000,81.360001,81.360001,81.360001,1885022
2021-01-04,82.760002,86.059998,80.720001,85.660004,85.660004,5436704
2021-01-11,85.459999,86.739998,82.139999,84.720001,84.720001,6542484
2021-01-18,84.080002,85.900002,79.599998,80.459999,80.459999,5527116
2021-01-25,80.500000,80.820000,75.379997,76.580002,76.580002,7687454
2021-02-01,77.500000,86.300003,77.099998,86.000000,86.000000,6031942
2021-02-08,85.480003,88.500000,84.860001,85.660004,85.660004,5058484
2021-02-15,86.000000,87.220001,84.099998,85.019997,85.019997,4708173
2021-02-22,84.540001,89.559998,83.940002,86.040001,86.040001,6290409
2021-03-01,87.000000,89.379997,86.339996,86.519997,86.519997,4977126
2021-03-08,87.300003,91.139999,86.419998,91.139999,91.139999,5718209
2021-03-15,91.260002,92.379997,88.220001,88.699997,88.699997,7536696
2021-03-22,88.300003,88.300003,85.639999,86.120003,86.120003,2074944
