Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,5741.000000,6148.000000,5542.000000,6010.000000,5856.851563,14847114
2020-03-30,6023.000000,6300.000000,5853.000000,6252.000000,6092.685059,8683681
2020-04-06,6280.000000,6326.000000,6004.000000,6168.000000,6010.825684,6339367
2020-04-13,6168.000000,6500.000000,6104.000000,6248.000000,6088.786621,7784508
2020-04-20,6254.000000,6570.000000,6248.000000,6534.000000,6471.535156,11016129
2020-04-27,6580.000000,6744.620117,6334.000000,6570.000000,6507.190918,8570344
2020-05-04,6624.000000,6996.000000,6510.000000,6648.000000,6584.445313,5644966
2020-05-11,6662.000000,7120.000000,6612.000000,7034.000000,6966.754883,7864906
2020-05-18,7100.000000,7246.000000,6922.000000,7132.000000,7063.818359,5875738
2020-05-25,7132.000000,7228.000000,6842.000000,7224.000000,7154.938477,8250505
2020-06-01,7240.000000,7244.000000,6802.000000,6874.000000,6808.284668,7936960
2020-06-08,6820.000000,7018.000000,6698.000000,6908.000000,6841.959473,8308868
2020-06-15,6876.000000,7242.000000,6838.000000,7180.000000,7111.359375,8154799
2020-06-22,7150.000000,7374.000000,6936.000000,7270.000000,7200.499023,5076358
2020-06-29,7224.000000,7591.799805,7198.000000,7446.000000,7374.816406,5470518
2020-07-06,7466.000000,7706.000000,7438.000000,7614.000000,7541.210449,4423858
2020-07-13,7658.000000,7784.000000,7592.000000,7754.000000,7679.872070,4118841
2020-07-20,7764.000000,8005.270020,7704.000000,7712.000000,7638.273438,4066510
2020-07-27,7736.000000,8020.000000,7580.000000,7706.000000,7632.330566,7702262
2020-08-03,7714.000000,7914.000000,7572.000000,7578.000000,7505.554199,4313441
2020-08-10,7568.000000,7596.000000,7340.000000,7438.000000,7366.892578,4157253
2020-08-17,7412.000000,7650.000000,7380.000000,7538.000000,7465.937012,5635097
2020-08-24,7592.000000,7710.000000,7450.000000,7510.000000,7510.000000,3672440
2020-08-31,7510.000000,7604.000000,7094.000000,7104.000000,7104.000000,3693676
2020-09-07,7128.000000,7650.000000,7084.000000,7596.000000,7596.000000,3860366
2020-09-14,7596.000000,7650.000000,7382.000000,7430.000000,7430.000000,4961261
2020-09-21,7414.000000,7620.000000,7298.000000,7470.000000,7470.000000,4631487
2020-09-28,7508.000000,7720.000000,7458.000000,7672.000000,7672.000000,7248001
2020-10-05,7742.000000,7972.000000,7316.000000,7422.000000,7422.000000,5085618
2020-10-12,7384.000000,7464.000000,7198.000000,7354.000000,7354.000000,5805660
2020-10-19,7332.000000,7410.000000,6890.000000,7000.000000,7000.000000,6381859
2020-10-26,6970.000000,7064.000000,6750.000000,6800.000000,6800.000000,7113058
2020-11-02,6824.000000,7166.000000,6803.080078,7110.000000,7110.000000,6412600
2020-11-09,7192.000000,7192.000000,6486.000000,6980.000000,6980.000000,9300568
2020-11-16,6970.000000,7004.000000,6588.000000,6706.000000,6706.000000,7962931
2020-11-23,6728.000000,6740.000000,6246.000000,6516.000000,6516.000000,10731643
2020-11-30,6510.000000,6656.000000,6264.000000,6436.000000,6436.000000,7904106
2020-12-07,6518.000000,6692.000000,6159.500000,6634.000000,6634.000000,6627889
2020-12-14,6620.000000,6620.000000,6378.000000,6454.000000,6454.000000,6809839
2020-12-21,6450.000000,6628.000000,6372.000000,6494.000000,6494.000000,2490075
2020-12-28,6494.000000,6764.192871,6494.000000,6542.000000,6542.000000,1682521
2021-01-04,6604.000000,6844.000000,6560.000000,6660.000000,6660.000000,6017916
2021-01-11,6680.000000,6724.000000,6244.000000,6274.000000,6274.000000,8148651
2021-01-18,6300.000000,6324.560059,6200.580078,6274.000000,6274.000000,7872632
2021-01-25,6284.000000,6600.000000,6124.000000,6198.000000,6198.000000,7048549
2021-02-01,6230.000000,6384.000000,6126.000000,6140.000000,6140.000000,5289339
2021-02-08,6240.000000,6310.000000,6128.000000,6306.000000,6306.000000,4355849
2021-02-15,6384.000000,6386.000000,6072.000000,6072.000000,6072.000000,6209291
2021-02-22,6050.000000,6236.000000,5782.000000,6000.000000,6000.000000,11641975
2021-03-01,6056.000000,6314.000000,5982.000000,6270.000000,6270.000000,7364986
2021-03-08,6286.000000,6286.000000,6104.000000,6166.000000,6166.000000,6220131
2021-03-15,6200.000000,6382.000000,6180.000000,6314.000000,6314.000000,7932272
2021-03-22,6316.000000,6672.000000,6260.000000,6550.000000,6550.000000,3323078
