Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,107.360001,123.599998,106.440002,116.080002,108.384171,741462750
2020-03-30,116.639999,120.897003,107.480003,111.019997,103.659630,471393669
2020-04-06,111.400002,121.019997,109.779999,113.019997,105.527031,406058056
2020-04-13,113.019997,114.739998,106.220001,108.879997,101.661507,427341708
2020-04-20,110.379997,112.000000,105.379997,109.320000,102.072334,438590015
2020-04-27,110.879997,120.837997,109.440002,110.379997,103.062065,431894404
2020-05-04,109.099998,114.760002,107.360001,112.919998,105.433662,233035913
2020-05-11,113.959999,125.980003,112.320000,120.980003,112.959312,592866827
2020-05-18,122.379997,130.580002,120.919998,130.000000,121.381310,494770918
2020-05-25,130.000000,136.000000,127.203003,133.020004,124.201096,402913206
2020-06-01,134.479996,139.100006,133.380005,138.960007,129.747284,290196179
2020-06-08,137.339996,142.440002,122.239998,126.099998,117.739861,461937688
2020-06-15,123.760002,131.059998,122.599998,127.760002,123.363914,566016265
2020-06-22,126.860001,130.720001,123.980003,125.239998,120.930626,400170982
2020-06-29,125.019997,131.403000,123.760002,129.639999,125.179230,270010402
2020-07-06,131.520004,131.960007,122.000000,123.419998,119.173248,230180980
2020-07-13,125.300003,130.500000,122.940002,129.800003,125.333725,281303901
2020-07-20,129.839996,132.199997,121.680000,122.160004,117.956612,442510536
2020-07-27,121.000000,123.260002,115.559998,115.559998,111.583702,356178082
2020-08-03,115.860001,120.099998,113.940002,116.739998,112.723099,349349482
2020-08-10,117.459999,122.040001,115.139999,118.680000,114.596352,378336866
2020-08-17,118.440002,119.322998,113.540001,114.260002,110.328438,249689695
2020-08-24,114.860001,119.080002,111.440002,111.440002,107.605469,259134210
2020-08-31,111.440002,111.559998,87.112999,105.260002,101.638115,298722093
2020-09-07,106.120003,111.220001,105.080002,110.220001,106.427452,280156904
2020-09-14,110.760002,110.760002,106.599998,107.660004,103.955536,392442022
2020-09-21,107.160004,107.160004,102.599998,103.800003,100.228355,285034088
2020-09-28,104.639999,105.800003,100.000000,102.820000,99.282074,289840450
2020-10-05,104.500000,112.540001,103.879997,111.160004,107.335106,500433432
2020-10-12,111.680000,113.550003,106.680000,109.360001,105.597038,435060082
2020-10-19,109.879997,113.099998,106.099998,112.599998,108.725555,391053050
2020-10-26,110.839996,113.099998,100.940002,103.000000,99.455879,480622988
2020-11-02,103.459999,107.660004,102.336998,105.040001,101.425690,222819123
2020-11-09,106.160004,120.000000,105.339996,119.519997,115.407440,448843683
2020-11-16,123.980003,127.959999,120.459999,123.180000,118.941505,520527572
2020-11-23,124.000000,127.000000,121.120003,124.900002,120.602325,368168220
2020-11-30,124.940002,130.479996,123.120003,130.160004,125.681335,310481072
2020-12-07,131.960007,136.434006,130.419998,130.979996,126.473114,387065189
2020-12-14,130.839996,133.240005,125.080002,125.980003,121.645164,417685067
2020-12-21,124.500000,127.699997,119.900002,123.239998,123.239998,279480262
2020-12-28,123.239998,126.961998,119.779999,120.940002,120.940002,85328220
2021-01-04,122.400002,133.440002,120.940002,128.440002,128.440002,515953098
2021-01-11,128.979996,130.279999,120.000000,127.220001,127.220001,453142036
2021-01-18,126.779999,128.399994,125.660004,127.339996,127.339996,326257374
2021-01-25,128.360001,132.300003,124.339996,124.839996,124.839996,319688448
2021-02-01,125.660004,137.240005,124.580002,134.080002,134.080002,421088313
2021-02-08,134.800003,134.899994,130.240005,133.919998,133.919998,305694086
2021-02-15,134.399994,136.179993,129.860001,131.160004,131.160004,263754655
2021-02-22,130.720001,131.240005,121.279999,122.019997,122.019997,416864957
2021-03-01,123.739998,126.139999,122.779999,124.559998,124.559998,335284013
2021-03-08,125.260002,133.000000,124.239998,132.820007,132.820007,439336458
2021-03-15,133.039993,157.520004,132.559998,133.940002,133.940002,534831380
2021-03-22,132.679993,136.639999,125.000000,134.100006,134.100006,286968482
