Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,11.724000,12.348000,11.342000,11.702000,10.681190,119590790
2020-03-30,11.810000,12.228000,11.300000,11.640000,11.185165,78499784
2020-04-06,11.940000,12.665000,11.875000,12.365000,11.881835,54974443
2020-04-13,12.365000,12.735000,12.070000,12.510000,12.021170,53793176
2020-04-20,12.635000,12.845000,12.210000,12.585000,12.093239,60248892
2020-04-27,12.800000,13.560000,12.705000,13.325000,12.804323,61109360
2020-05-04,13.095000,13.705000,12.815000,13.660000,13.126233,66343277
2020-05-11,13.750000,13.920000,13.450000,13.640000,13.107015,64579737
2020-05-18,13.820000,14.165000,13.285000,13.635000,13.102210,60608597
2020-05-25,13.695000,14.470000,13.590000,14.175000,13.621109,60132024
2020-06-01,14.175000,15.275000,14.175000,15.210000,14.615666,66752525
2020-06-08,15.110000,15.380000,14.445000,14.590000,14.019893,66610992
2020-06-15,14.435000,15.575000,14.325000,15.355000,14.755000,89046771
2020-06-22,14.765000,15.155000,14.505000,14.555000,13.986260,63921300
2020-06-29,14.565000,15.190000,14.455000,14.990000,14.990000,51691729
2020-07-06,15.205000,15.265000,14.700000,14.910000,14.910000,45848890
2020-07-13,15.100000,15.360000,14.940000,15.275000,15.275000,49257984
2020-07-20,15.235000,15.540000,14.870000,14.880000,14.880000,42247249
2020-07-27,14.765000,14.860000,14.165000,14.165000,14.165000,50843158
2020-08-03,14.220000,14.935000,14.110000,14.840000,14.840000,45113476
2020-08-10,14.925000,15.595000,14.665000,15.340000,15.340000,48909883
2020-08-17,15.345000,15.450000,14.755000,14.840000,14.840000,38907888
2020-08-24,14.935000,15.375000,14.920000,14.980000,14.980000,35768663
2020-08-31,15.040000,15.725000,14.630000,14.975000,14.975000,63310519
2020-09-07,15.085000,15.510000,14.925000,15.300000,15.300000,44171152
2020-09-14,15.400000,15.440000,14.940000,14.940000,14.940000,63474672
2020-09-21,14.940000,14.965000,14.105000,14.190000,14.190000,53447205
2020-09-28,14.395000,14.690000,14.205000,14.510000,14.510000,48007250
2020-10-05,14.620000,14.890000,14.265000,14.395000,14.395000,42467136
2020-10-12,14.360000,14.675000,13.875000,14.040000,14.040000,48460151
2020-10-19,14.075000,14.250000,13.185000,13.465000,13.465000,44601212
2020-10-26,13.440000,13.485000,12.585000,13.070000,13.070000,69570209
2020-11-02,13.220000,14.430000,13.095000,14.175000,14.175000,65486765
2020-11-09,14.485000,15.185000,14.255000,14.915000,14.915000,82964030
2020-11-16,15.010000,15.050000,14.675000,14.865000,14.865000,46378350
2020-11-23,14.905000,15.255000,14.745000,15.155000,15.155000,43047070
2020-11-30,15.170000,15.375000,15.000000,15.210000,15.210000,45583640
2020-12-07,15.180000,15.215000,14.585000,14.680000,14.680000,41841416
2020-12-14,14.820000,15.225000,14.745000,15.095000,15.095000,64381889
2020-12-21,15.020000,15.025000,14.525000,14.800000,14.800000,31230674
2020-12-28,14.975000,15.205000,14.955000,14.955000,14.955000,17346379
2021-01-04,15.100000,15.450000,14.950000,15.195000,15.195000,51864654
2021-01-11,15.205000,15.270000,14.935000,15.050000,15.050000,47858007
2021-01-18,15.025000,15.345000,14.865000,15.065000,15.065000,42542473
2021-01-25,15.100000,15.375000,14.700000,14.700000,14.700000,67454119
2021-02-01,14.785000,15.330000,14.710000,15.065000,15.065000,47467484
2021-02-08,15.120000,15.135000,14.710000,14.845000,14.845000,41196269
2021-02-15,14.960000,14.985000,14.655000,14.830000,14.830000,46915376
2021-02-22,14.805000,15.200000,14.595000,15.030000,15.030000,62301906
2021-03-01,15.150000,15.150000,14.815000,15.000000,15.000000,51611311
2021-03-08,15.040000,16.600000,15.025000,16.485001,16.485001,83350218
2021-03-15,16.645000,16.934999,16.420000,16.469999,16.469999,74840275
2021-03-22,16.469999,16.795000,16.365000,16.750000,16.750000,19703963
