Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,200.800003,254.000000,195.360001,229.500000,227.472733,11244536
2020-03-30,231.100006,250.000000,222.399994,228.149994,226.134659,7162593
2020-04-06,236.000000,260.950012,235.199997,255.649994,253.391739,5400862
2020-04-13,255.649994,279.750000,252.949997,271.549988,269.151276,6811509
2020-04-20,272.299988,274.250000,256.450012,266.700012,264.344147,5181484
2020-04-27,273.500000,282.000000,268.100006,270.649994,269.609039,4907453
2020-05-04,257.500000,279.649994,251.850006,278.399994,277.329224,6092774
2020-05-11,280.399994,282.700012,262.350006,269.000000,267.965393,6487907
2020-05-18,274.000000,295.950012,270.600006,291.750000,290.627869,5819160
2020-05-25,294.500000,300.450012,283.000000,292.950012,291.823273,4910463
2020-06-01,298.000000,321.799988,289.799988,320.500000,319.267303,5621882
2020-06-08,314.250000,315.850006,296.000000,306.000000,304.823059,6361562
2020-06-15,298.000000,327.899994,293.399994,327.200012,325.941559,6628456
2020-06-22,323.000000,330.350006,317.000000,324.000000,322.753845,3576194
2020-06-29,323.149994,338.850006,318.250000,333.950012,332.665588,3812825
2020-07-06,340.299988,353.100006,336.549988,348.700012,347.358856,3430234
2020-07-13,355.000000,355.500000,326.850006,333.100006,331.818848,5695062
2020-07-20,333.549988,346.350006,316.250000,322.549988,321.309418,4405614
2020-07-27,316.500000,326.799988,299.700012,299.700012,298.547302,5689299
2020-08-03,299.700012,318.100006,299.500000,313.600006,312.393860,4041227
2020-08-10,312.500000,321.649994,305.600006,314.000000,312.792297,3172079
2020-08-17,314.899994,321.850006,308.600006,313.600006,312.393860,2805709
2020-08-24,318.000000,330.149994,314.049988,316.700012,315.481934,2927232
2020-08-31,319.149994,339.850006,299.049988,304.799988,303.627686,5110896
2020-09-07,304.049988,310.250000,289.200012,307.500000,306.317291,4454759
2020-09-14,308.899994,316.450012,300.049988,308.450012,307.263672,5219792
2020-09-21,307.100006,314.850006,299.500000,307.200012,306.018463,4911784
2020-09-28,306.649994,323.350006,305.600006,319.899994,318.669617,4213707
2020-10-05,320.000000,329.350006,315.500000,328.100006,326.838074,3040132
2020-10-12,330.000000,345.299988,325.700012,330.600006,329.328461,5153689
2020-10-19,333.000000,335.299988,314.500000,316.600006,315.382324,3009728
2020-10-26,314.750000,318.000000,304.500000,312.000000,310.799988,5101277
2020-11-02,312.000000,340.450012,311.350006,339.250000,337.945190,5499413
2020-11-09,347.000000,358.899994,334.750000,352.799988,352.799988,6149188
2020-11-16,356.750000,361.149994,351.750000,361.149994,361.149994,4423631
2020-11-23,362.250000,366.350006,353.149994,366.350006,366.350006,3828815
2020-11-30,363.750000,379.200012,362.700012,378.299988,378.299988,4427683
2020-12-07,381.899994,389.450012,370.700012,373.850006,373.850006,3913453
2020-12-14,376.000000,392.899994,371.950012,389.549988,389.549988,4397240
2020-12-21,385.399994,394.399994,375.899994,393.500000,393.500000,2154525
2020-12-28,398.000000,401.799988,394.700012,397.549988,397.549988,1394059
2021-01-04,404.000000,419.100006,399.200012,416.049988,416.049988,4314023
2021-01-11,417.000000,447.899994,410.950012,435.850006,435.850006,4738699
2021-01-18,432.500000,475.149994,431.850006,462.899994,462.899994,4824629
2021-01-25,470.149994,472.649994,426.950012,439.450012,439.450012,5671756
2021-02-01,444.500000,467.500000,443.500000,460.000000,460.000000,4367277
2021-02-08,466.500000,496.649994,461.049988,494.750000,494.750000,4029995
2021-02-15,494.700012,502.600006,477.399994,494.000000,494.000000,4187689
2021-02-22,485.500000,490.950012,456.549988,465.350006,465.350006,5149489
2021-03-01,479.350006,483.149994,422.250000,428.450012,428.450012,5352030
2021-03-08,433.850006,459.500000,428.200012,446.850006,446.850006,5003553
2021-03-15,448.000000,466.750000,446.450012,464.649994,464.649994,4943270
2021-03-22,464.700012,482.500000,463.100006,472.500000,472.500000,1570536
